director_id,movie_id
3629,409902
3630,388120
3630,392962
3631,83871
3631,135274
3632,396718
3632,411585
3633,259901
3634,100534
3634,227118
3635,63812
3636,338309
3637,169536
3637,270542
3637,349055
3637,378094
3638,332997
3639,82810
3640,18700
3641,109098
3642,308056
3643,225496
3643,235260
3643,261825
3643,377247
3644,262222
3645,41516
3645,211745
3646,278326
3647,40049
3647,154483
3647,260388
3648,97824
3649,50066
3649,171716
3650,55923
3650,56512
3650,67457
3650,69011
3650,91382
3650,129509
3650,210941
3650,213533
3650,213765
3650,256496
3650,267398
3650,277384
3650,317950
3650,334672
3651,6105
3651,69126
3651,104069
3651,189379
3651,225029
3651,257594
3651,294611
3651,345239
3651,355835
3652,353568
3653,302064
3654,195143
3654,250725
3654,261773
3654,388629
3655,229506
3655,368721
3656,269247
3657,13013
3657,13438
3657,44665
3657,57483
3657,84462
3657,87807
3657,371688
3658,406030
3659,303788
3660,112204
3660,209847
3661,70702
3661,88804
3661,169876
3662,258969
3663,292539
3663,351782
3664,366763
3664,399037
3665,232336
3666,43567
3666,80660
3666,88032
3666,98368
3666,119487
3666,196481
3666,236147
3666,240529
3666,288948
3666,313603
3666,314763
3666,315484
3666,333329
3666,336459
3666,382494
3666,383415
3666,385894
3666,386395
3666,387215
3666,388154
3666,388873
3666,391560
3666,392253
3666,392709
3666,393449
3666,394905
3666,395761
3666,396297
3666,397121
3666,399429
3666,401796
3666,403540
3666,405643
3666,406418
3666,406419
3666,408545
3666,408609
3666,409244
3666,410242
3666,411278
3667,132395
3667,315755
3668,252587
3669,43674
3669,268955
3670,99712
3671,98219
3672,169131
3674,39300
3674,238648
3674,338210
3674,356887
3675,251919
3676,33512
3676,39300
3676,46525
3676,238648
3676,286386
3676,338210
3676,343135
3676,355518
3676,356887
3676,399155
3677,21876
3677,42436
3677,62216
3677,92413
3677,159306
3677,173500
3677,194597
3677,209240
3677,247162
3677,248553
3677,271665
3677,313953
3678,68220
3680,35282
3681,37718
3682,159301
3683,204095
3684,10620
3684,29065
3684,36120
3684,164804
3684,173586
3684,173587
3684,233030
3684,351143
3686,13335
3686,36241
3686,60552
3686,60553
3686,84748
3686,247128
3686,271585
3686,272181
3686,285560
3686,288539
3686,333569
3687,204101
3687,232746
3687,333757
3687,370921
3688,13199
3688,13200
3688,21755
3688,35994
3688,36051
3688,36052
3688,36053
3688,36093
3688,36094
3688,36114
3688,59028
3688,59029
3688,95405
3688,123735
3688,135883
3688,139932
3688,152425
3688,165991
3688,182205
3688,182206
3688,198684
3688,200716
3688,200769
3688,204578
3688,217154
3688,221093
3688,233215
3688,249650
3688,250852
3688,252029
3688,262460
3688,268090
3688,271455
3688,271456
3688,300953
3688,318591
3688,327792
3688,327794
3688,327795
3688,329888
3688,350767
3689,285900
3690,132746
3690,287399
3690,301519
3691,274649
3691,369535
3692,372378
3693,347947
3694,99057
3695,79519
3695,96458
3695,99259
3695,110926
3695,125751
3695,135702
3695,154275
3695,159632
3695,203967
3695,259413
3695,275561
3695,291674
3695,322452
3695,378329
3696,135236
3696,375163
3697,290090
3697,328780
3698,34273
3698,157700
3698,178687
3698,276518
3698,391102
3698,400031
3698,410850
3699,36191
3699,37518
3699,90572
3699,123693
3699,143822
3699,175889
3699,181050
3699,200012
3699,200016
3699,200680
3699,227076
3699,250683
3700,136630
3700,390848
3700,401114
3701,10149
3701,42615
3701,124948
3701,129264
3701,207795
3702,313294
3702,385668
3702,406606
3702,412227
3703,379515
3704,186494
3704,205503
3704,214315
3704,260062
3704,278519
3704,293878
3705,211825
3705,359839
3706,45748
3706,58337
3706,85164
3706,94187
3706,132480
3706,165027
3706,173667
3706,174833
3706,179107
3706,211994
3706,232596
3706,312614
3707,104209
3708,7833
3709,30699
3709,46671
3709,54996
3709,57611
3709,74930
3709,74931
3709,164055
3709,171859
3709,173009
3709,184083
3709,215122
3709,230057
3709,238811
3709,262489
3709,267938
3709,332969
3710,206538
3711,243435
3712,56956
3713,83312
3713,215381
3713,265839
3713,284044
3713,284045
3713,340419
3714,268008
3715,21394
3715,246019
3715,303058
3715,339749
3716,60458
3716,261395
3717,30116
3717,132000
3718,315676
3719,297546
3719,370458
3721,50444
3721,91490
3721,120394
3721,304770
3721,317299
3721,381701
3721,387287
3721,390068
3721,396599
3721,397179
3721,397892
3721,399502
3721,401894
3721,411374
3722,108270
3722,127477
3722,168155
3722,260324
3722,327277
3723,333489
3724,58166
3725,20364
3725,308015
3726,22873
3726,54815
3726,70683
3726,106996
3726,162439
3726,178119
3726,256935
3726,275019
3726,328367
3727,294595
3728,53633
3729,381832
3730,166849
3730,181096
3730,258408
3730,261341
3730,262634
3730,282982
3730,318140
3730,339287
3730,343854
3730,352784
3731,38304
3731,48220
3731,124823
3731,197100
3731,209394
3731,281033
3731,301432
3732,1364
3732,28408
3732,46599
3732,49703
3732,49939
3732,115856
3732,147032
3732,174110
3732,207240
3732,262575
3732,289146
3732,304574
3732,344327
3732,409102
3733,223558
3733,253635
3733,265993
3734,37240
3734,178022
3735,263666
3736,116395
3736,377122
3737,233523
3738,381857
3740,261378
3741,384208
3742,326525
3743,376923
3744,32857
3744,95983
3744,219850
3744,344114
3745,76485
3745,261901
3745,280399
3746,282509
3747,404971
3748,137741
3748,268076
3748,275262
3748,373113
3749,208773
3750,101759
3751,6226
3751,36248
3751,84741
3751,85352
3751,93005
3751,134355
3751,173235
3751,181037
3751,203938
3752,233195
3753,4399
3753,9208
3753,174550
3754,349605
3755,15405
3755,260006
3756,4473
3756,180167
3756,221205
3757,59017
3757,171756
3758,16566
3759,101666
3759,206781
3759,288055
3759,344380
3760,75660
3760,159101
3760,178398
3760,180164
3760,180531
3760,204897
3760,206073
3760,247019
3760,260017
3760,262533
3760,287394
3760,297429
3760,300805
3760,312942
3760,348500
3761,350826
3762,35975
3762,58385
3762,60066
3762,110030
3762,162692
3762,270049
3762,298655
3762,323273
3762,375211
3763,349252
3764,4884
3764,15173
3764,18480
3764,24810
3764,35960
3764,136111
3764,150861
3764,163809
3764,171807
3764,174044
3764,182011
3764,186120
3764,191408
3764,195698
3764,204391
3764,204848
3764,204849
3764,219636
3764,225782
3764,242247
3764,243852
3764,248201
3764,286767
3764,288033
3764,297449
3764,314642
3764,351092
3764,357835
3765,179281
3766,62653
3767,211014
3767,233505
3768,231217
3769,51621
3770,201324
3771,281898
3772,389628
3772,393424
3772,407000
3772,408730
3773,336189
3774,136796
3775,257488
3776,73049
3776,260907
3776,337508
3778,102778
3778,102828
3778,102829
3778,102833
3778,102838
3778,102839
3778,128162
3778,129188
3778,216145
3778,257560
3778,288474
3778,350203
3778,350208
3778,350215
3778,364297
3779,258874
3780,378174
3781,356978
3782,127593
3783,133540
3783,311401
3784,378966
3785,44879
3786,267622
3787,193241
3788,176818
3788,254745
3788,403495
3789,149951
3791,257371
3792,257371
3793,128348
3794,202003
3794,336977
3795,250418
3795,346344
3796,270448
3797,63772
3798,189817
3799,329854
3800,120155
3801,113066
3801,120958
3802,261418
3803,166707
3803,206364
3804,63350
3804,215385
3804,254204
3804,306105
3804,374927
3804,374931
3805,276106
3806,72406
3806,115363
3806,148713
3806,156496
3806,336999
3807,369879
3808,10271
3808,19712
3808,21485
3808,24520
3808,26084
3808,74152
3808,75472
3808,103183
3808,135296
3808,135297
3808,156930
3808,184353
3808,195004
3808,276063
3808,277288
3808,284083
3808,295102
3808,344702
3808,353589
3808,371669
3808,376400
3809,79282
3809,387005
3809,392835
3809,408160
3809,411427
3809,411787
3810,59368
3810,59416
3810,63570
3810,159892
3810,171833
3810,204235
3810,204580
3810,262881
3810,287386
3810,312448
3810,345625
3811,53028
3811,169521
3811,185731
3812,18831
3812,29103
3812,261470
3812,361445
3812,376282
3813,141085
3814,213056
3814,353940
3814,356447
3816,210601
3817,31033
3818,183534
3819,38667
3819,224082
3820,341224
3821,194656
3821,196437
3822,2545
3822,2845
3822,5934
3822,7512
3822,45451
3822,47343
3822,47498
3822,47892
3822,52043
3822,52449
3822,54471
3822,61567
3822,64598
3822,72255
3822,73714
3822,84859
3822,103781
3822,105075
3822,108435
3822,112241
3822,113594
3822,113948
3822,116894
3822,116929
3822,119803
3822,120336
3822,120424
3822,121585
3822,121868
3822,129093
3822,130624
3822,130633
3822,130775
3822,131472
3822,133809
3822,140871
3822,141278
3822,143607
3822,148406
3822,148940
3822,149103
3822,149154
3822,153157
3822,154169
3822,154827
3822,157546
3822,159182
3822,159996
3822,162278
3822,162985
3822,163299
3822,175647
3822,176755
3822,179083
3822,184833
3822,191220
3822,204191
3822,206168
3822,206890
3822,215534
3822,215634
3822,219950
3822,228816
3822,233541
3822,235682
3822,238698
3822,239404
3822,244428
3822,251185
3822,255351
3822,264713
3822,265239
3822,269686
3822,270497
3822,270665
3822,272521
3822,285673
3822,287018
3822,289249
3822,297887
3822,297890
3822,301988
3822,302713
3822,303319
3822,304954
3822,306446
3822,308336
3822,308921
3822,313631
3822,317825
3822,318608
3822,319010
3822,331319
3822,352722
3822,358452
3822,358649
3822,363835
3822,365276
3822,366052
3822,366167
3822,366196
3822,367890
3822,367962
3822,372247
3822,372275
3823,66336
3824,229752
3824,409000
3825,3542
3825,28341
3825,29449
3825,88634
3825,102443
3825,110691
3825,117877
3825,138008
3825,139490
3825,153673
3825,166648
3825,176203
3825,178368
3825,192583
3825,204514
3825,209826
3825,237164
3825,237167
3825,277566
3825,322097
3825,322126
3825,322359
3825,324710
3825,326341
3825,326981
3825,334015
3825,375781
3825,377206
3825,378526
3825,391324
3826,154587
3826,205692
3826,266106
3827,4325
3827,28745
3827,31586
3827,35981
3827,59025
3827,62198
3827,92543
3827,132611
3827,134360
3827,139414
3827,166499
3827,176033
3827,179447
3827,181663
3827,183420
3827,204394
3827,262414
3827,271756
3827,271790
3827,285841
3827,297161
3827,326702
3827,349112
3827,351956
3827,354722
3828,319899
3829,381174
3830,20343
3830,23630
3830,43719
3830,45115
3830,45116
3830,64218
3830,100020
3830,100025
3830,170924
3830,188701
3830,205622
3830,205730
3830,205735
3830,225414
3830,226793
3830,254101
3830,260918
3830,261711
3830,273673
3830,300588
3830,325077
3830,336331
3830,339500
3830,339502
3830,383809
3830,391634
3830,392893
3830,401327
3831,84552
3831,226164
3832,155455
3833,3340
3833,300837
3834,137034
3835,196549
3836,134653
3836,197022
3837,134653
3837,197022
3838,330447
3839,12185
3839,27308
3839,45674
3839,53201
3839,75316
3839,77932
3839,78096
3839,78189
3839,79365
3839,79749
3839,90306
3839,91962
3839,104937
3839,108237
3839,112261
3839,115726
3839,120177
3839,120882
3839,130843
3839,133845
3839,135539
3839,136535
3839,138258
3839,140654
3839,141473
3839,146321
3839,148852
3839,150170
3839,150248
3839,163187
3839,166962
3839,169829
3839,177647
3839,178040
3839,186814
3839,203386
3839,203542
3839,207258
3839,215497
3839,216898
3839,222764
3839,230706
3839,231512
3839,234089
3839,241591
3839,246720
3839,248970
3839,249586
3839,250614
3839,252900
3839,260245
3839,261615
3839,267023
3839,269921
3839,271284
3839,272160
3839,274111
3839,274190
3839,296489
3839,298068
3839,299730
3839,303145
3839,306737
3839,316032
3839,316887
3839,318625
3839,321387
3839,321441
3839,326615
3839,329396
3839,331674
3839,331923
3839,348091
3839,351920
3839,360017
3839,363029
3839,364508
3839,367485
3839,372843
3840,117773
3841,188190
3841,282709
3841,282710
3841,333153
3842,328782
3843,13941
3843,18015
3843,38268
3843,38553
3843,41955
3843,92658
3843,93975
3843,104944
3843,115668
3843,116928
3843,130082
3843,135862
3843,139216
3843,157117
3843,158812
3843,162980
3843,164415
3843,175100
3843,185222
3843,186381
3843,223773
3843,231511
3843,233881
3843,237906
3843,258883
3843,274682
3843,288695
3843,299838
3843,312924
3843,359403
3843,364516
3843,382423
3843,382425
3843,383353
3843,384955
3843,399385
3843,399427
3843,401764
3843,405131
3843,405532
3843,406720
3844,295092
3845,55315
3845,55316
3845,277199
3846,19089
3847,12585
3847,12595
3847,123087
3847,125623
3847,155197
3847,178747
3847,211936
3847,233256
3847,234968
3847,248967
3847,294656
3847,350828
3848,258652
3850,319662
3851,71097
3852,36773
3852,40193
3852,52007
3852,57884
3852,106622
3852,128504
3852,158272
3852,168237
3852,217533
3852,222737
3852,238524
3852,259307
3852,333227
3852,334524
3852,337369
3852,364070
3852,381247
3852,381293
3852,381441
3852,381442
3852,382781
3852,382828
3852,382955
3852,383153
3852,383183
3852,385188
3852,386778
3852,386897
3852,387374
3852,388237
3852,388431
3852,389988
3852,390325
3852,390414
3852,391097
3852,391161
3852,391838
3852,392709
3852,392757
3852,393265
3852,393497
3852,393595
3852,394676
3852,395029
3852,396453
3852,396676
3852,396765
3852,397916
3852,398015
3852,398257
3852,398424
3852,399783
3852,401387
3852,401761
3852,401767
3852,403591
3852,404047
3852,404886
3852,405515
3852,405638
3852,405643
3852,406407
3852,406596
3852,407006
3852,407323
3852,407849
3852,408691
3852,408876
3852,410243
3853,41491
3853,53890
3853,179578
3853,238349
3853,258823
3853,303684
3853,339671
3853,339672
3854,179578
3855,378724
3856,64152
3856,193337
3856,270863
3857,289285
3858,5103
3858,7613
3858,8665
3858,9408
3858,9769
3858,9960
3858,11732
3858,15348
3858,20653
3858,25455
3858,25546
3858,77566
3858,109960
3858,127006
3858,135538
3858,140597
3858,156899
3858,161453
3858,164058
3858,171858
3858,172153
3858,181460
3858,183972
3858,184036
3858,198535
3858,201241
3858,202866
3858,223259
3858,227918
3858,229393
3858,230069
3858,245568
3858,297052
3858,297582
3858,298692
3858,326170
3858,358014
3858,358015
3858,360659
3859,58438
3860,145416
3862,221813
3862,223320
3862,231580
3862,285109
3863,85089
3864,166631
3865,290152
3866,326269
3867,89014
3868,17842
3868,60580
3868,60630
3868,126769
3868,126880
3868,126904
3868,127445
3868,128045
3868,130569
3868,130570
3868,144261
3868,153415
3868,166785
3868,166804
3868,166810
3868,196073
3869,126811
3870,324196
3871,131244
3872,85347
3872,125969
3873,61677
3874,28322
3875,409881
3876,148562
3876,238274
3876,365351
3877,267503
3878,149761
3879,379506
3879,396033
3879,407471
3880,9480
3880,44738
3880,61340
3881,62489
3882,381349
3883,32746
3883,180205
3884,264568
3885,217225
3886,359551
3887,1896
3887,25959
3887,86383
3887,156132
3887,211913
3888,63483
3888,236224
3889,383502
3890,350578
3890,365285
3891,52647
3891,279575
3891,362369
3892,43983
3892,293421
3893,262424
3894,121210
3895,276546
3896,389573
3896,405405
3897,280145
3898,953
3898,29736
3898,116940
3898,304795
3899,379716
3900,13097
3900,78561
3900,128032
3900,158704
3900,205355
3900,238828
3900,328329
3900,338871
3900,339074
3901,65529
3901,150122
3902,378243
3903,183000
3904,273623
3905,12264
3905,38227
3905,60982
3905,62322
3905,95734
3905,165878
3905,169576
3905,200687
3905,271836
3905,286514
3905,286551
3905,312505
3905,320774
3905,322666
3905,326950
3905,342073
3906,35830
3906,112819
3906,134163
3906,148739
3906,149745
3906,172057
3906,184431
3906,201348
3906,205075
3906,206722
3906,219760
3906,232886
3906,254165
3906,265186
3906,309819
3906,315639
3906,360360
3906,363711
3906,383151
3906,398837
3907,133608
3908,395903
3908,403184
3908,405367
3909,266610
3910,122751
3910,337131
3911,298798
3912,310193
3913,340807
3914,41324
3914,44038
3914,58934
3914,60174
3914,73252
3914,73820
3914,78069
3914,79097
3914,92218
3914,122904
3914,132179
3914,148298
3914,151001
3914,152545
3914,152546
3914,154873
3914,167647
3914,175614
3914,177552
3914,177553
3914,177554
3914,178188
3914,186229
3914,189517
3914,189525
3914,195811
3914,196523
3914,197710
3914,203598
3914,218778
3914,220798
3914,234224
3914,235693
3914,252712
3914,262036
3914,270753
3914,280913
3914,301738
3914,301752
3914,336167
3914,337113
3914,341679
3914,363673
3915,115792
3916,9148
3916,24607
3916,46241
3916,75791
3916,84916
3916,88643
3916,89001
3916,106519
3916,127303
3916,185047
3916,219163
3916,316289
3916,316291
3916,318862
3916,347454
3916,374582
3917,175883
3918,54385
3918,260500
3918,354687
3919,7772
3919,103567
3919,199429
3919,227947
3919,299229
3920,136616
3921,174523
3922,33730
3923,260136
3924,258740
3924,341887
3925,255713
3926,41262
3926,296858
3927,387052
3927,387830
3927,401086
3927,404160
3928,289371
3929,63118
3929,238739
3930,90033
3930,90034
3930,90035
3930,90036
3930,114482
3930,123191
3930,327374
3931,391487
3932,64730
3932,202196
3932,379381
3932,385634
3933,24857
3933,159704
3933,205324
3934,16039
3934,20982
3934,116883
3934,238540
3934,246692
3934,357072
3935,175997
3936,131069
3937,378407
3938,174800
3938,209843
3939,308983
3940,352501
3941,236567
3941,306950
3941,332190
3941,345526
3942,210010
3943,317577
3944,34306
3944,138808
3944,248139
3945,34306
3945,138808
3945,248139
3946,68170
3946,136199
3946,178654
3946,322504
3947,96464
3947,238089
3947,261373
3947,262229
3947,262667
3947,304197
3947,315359
3947,374440
3948,240543
3948,242268
3948,291607
3949,258447
3951,141495
3952,399104
3953,42950
3953,137862
3953,297022
3953,298272
3954,26974
3954,316298
3955,8250
3955,82002
3955,98501
3955,152463
3955,152698
3955,152700
3955,164326
3955,172567
3955,181973
3955,249663
3955,270048
3955,324878
3955,367217
3956,48454
3957,76353
3957,197601
3958,227248
3959,66992
3959,151893
3959,167729
3959,236261
3959,371491
3959,371522
3960,77550
3960,375115
3961,298684
3962,46725
3962,371491
3963,141933
3964,188225
3964,340816
3965,121065
3965,153921
3965,159257
3965,282098
3965,290029
3965,290562
3965,290820
3965,311533
3965,314072
3965,352398
3965,358900
3965,361016
3965,365638
3965,392788
3965,395049
3966,124320
3966,213511
3966,248355
3967,213934
3968,290436
3969,45006
3969,48031
3969,386599
3970,110523
3971,102988
3972,39858
3972,62580
3972,65560
3972,135763
3972,316606
3972,379214
3972,381441
3972,384837
3972,386919
3972,394661
3972,396743
3973,96232
3974,105104
3975,312309
3976,320852
3977,382052
3978,150632
3979,163653
3979,177076
3979,201312
3979,283409
3979,384442
3979,394460
3980,271077
3980,346137
3980,379275
3980,388260
3980,390630
3980,391031
3980,395443
3980,398768
3980,402913
3980,406707
3980,409500
3981,403436
3982,272742
3982,278278
3983,161641
3983,364148
3984,8837
3984,44392
3984,57631
3984,62121
3984,90082
3984,111965
3984,129538
3984,166778
3984,182526
3984,196006
3984,199288
3984,216344
3984,236185
3984,283689
3984,286187
3984,293944
3984,338617
3984,339368
3984,390743
3985,869
3985,78924
3985,93961
3985,106635
3985,144580
3985,160339
3985,170977
3985,218062
3985,245132
3985,249599
3985,249600
3985,273290
3985,297464
3985,299474
3986,299561
3987,21184
3987,380692
3987,383048
3987,395737
3988,37075
3988,48051
3988,49410
3988,56761
3988,64085
3988,64525
3988,64584
3988,64916
3988,65795
3988,67109
3988,72238
3988,73750
3988,88293
3988,92143
3988,107500
3988,114416
3988,116092
3988,116097
3988,116098
3988,116215
3988,116757
3988,120823
3988,147351
3988,157643
3988,170766
3988,177430
3988,200099
3988,201494
3988,236914
3988,238669
3988,242385
3988,247586
3988,274265
3988,282342
3988,283407
3988,304333
3988,337172
3988,341666
3988,358980
3988,359199
3988,361797
3988,370667
3989,20002
3989,39666
3989,51578
3989,61266
3989,91778
3989,234023
3989,246329
3989,301871
3989,301872
3989,301873
3989,301874
3989,301875
3989,301876
3989,301877
3989,301878
3990,41817
3990,177697
3990,203209
3991,27183
3991,60472
3991,87429
3991,141646
3991,175121
3991,214516
3991,223819
3991,268004
3991,297632
3991,305919
3992,65503
3992,381796
3993,69786
3994,62035
3994,205786
3994,291938
3994,353067
3995,101303
3996,214596
3997,213974
3998,243749
3999,44337
3999,50172
3999,59918
3999,72322
3999,79449
3999,87667
3999,117278
3999,141186
3999,163552
3999,183398
3999,206597
3999,232479
3999,234931
3999,235268
3999,277617
3999,292335
3999,298279
3999,312971
3999,315132
3999,340842
3999,358461
3999,367826
3999,380855
3999,398711
3999,402602
3999,405133
4000,40692
4000,210472
4000,363619
4001,90908
4002,108592
4002,212200
4002,235195
4003,17951
4004,390973
4004,406212
4004,408639
4004,411272
4004,411301
4005,392304
4006,379291
4007,410243
4008,352428
4008,352429
4008,352430
4008,352431
4008,352432
4008,352433
4008,352434
4008,352435
4008,352436
4008,352437
4008,352438
4008,352439
4008,352440
4009,104665
4010,264949
4011,19433
4012,65358
4012,68773
4012,74920
4012,296079
4012,307623
4012,308760
4013,281325
4014,11336
4014,47798
4014,54908
4014,56644
4014,79591
4014,92414
4014,105273
4014,120174
4014,136473
4014,140364
4014,143616
4014,153115
4014,220953
4014,231051
4014,240660
4014,245971
4014,260855
4014,269767
4014,269998
4014,282073
4014,300087
4014,314791
4014,328275
4014,334269
4014,341730
4014,349837
4014,371044
4015,111003
4016,236536
4017,212988
4017,312303
4018,68383
4018,86427
4018,199609
4018,205617
4019,198568
4019,295214
4019,377955
4019,382352
4019,398834
4021,76151
4021,110124
4021,212148
4021,273905
4021,340195
4021,353823
4021,387657
4021,397857
4021,402384
4023,14457
4024,116177
4024,191532
4024,194968
4024,200524
4024,362151
4024,380943
4024,382633
4024,383231
4024,387060
4024,387449
4024,387604
4024,390267
4024,391130
4024,392951
4024,399268
4024,402100
4024,402339
4024,402398
4024,403078
4024,403460
4024,409514
4024,409666
4024,411300
4025,326664
4026,297196
4027,271804
4027,332125
4028,353422
4029,236359
4030,248095
4030,293767
4031,34883
4031,118792
4031,163452
4031,168902
4031,168926
4031,278355
4031,291068
4031,333771
4031,381118
4031,382844
4031,384358
4031,392485
4031,394169
4031,400277
4031,402426
4031,402725
4032,78994
4033,383923
4033,390824
4033,391080
4033,394540
4033,399392
4033,400559
4033,400879
4033,409558
4033,410674
4034,318603
4035,92125
4036,338374
4036,348371
4037,290326
4038,105375
4038,326469
4039,163425
4040,105723
4040,313428
4040,343907
4042,55711
4043,4934
4043,10338
4043,12362
4043,49075
4043,51822
4043,94850
4043,106561
4043,106565
4043,106566
4043,114179
4043,125856
4043,145059
4043,147520
4043,160133
4043,160634
4043,185871
4043,208384
4043,210704
4043,219394
4043,223028
4043,262146
4043,282602
4043,282640
4043,285293
4043,293739
4043,297836
4043,314290
4043,342427
4043,349990
4043,366166
4044,230695
4045,8113
4045,156001
4045,179090
4045,259082
4045,349395
4046,108391
4046,110295
4046,302933
4046,327906
4047,7515
4047,12559
4047,22088
4047,22095
4047,23200
4047,24806
4047,26023
4047,26036
4047,31011
4047,54981
4047,108868
4047,109945
4047,136684
4047,137016
4047,149558
4047,153326
4047,156208
4047,173211
4047,173778
4047,173779
4047,173780
4047,173781
4047,173782
4047,173860
4047,176689
4047,176690
4047,177118
4047,177905
4047,180325
4047,210524
4047,212118
4047,285549
4047,285865
4047,288380
4047,289163
4047,303131
4047,370392
4047,370909
4047,377533
4047,378233
4048,104050
4048,375775
4049,227772
4050,331405
4051,51786
4052,137286
4052,230450
4052,253835
4052,262762
4052,286645
4052,305904
4052,404731
4053,28409
4053,73586
4053,87188
4053,258523
4053,272606
4053,337450
4053,373563
4053,405506
4053,411900
4054,19401
4054,165210
4054,180579
4054,333839
4055,148126
4056,9084
4056,9436
4056,9945
4056,199794
4056,275137
4057,266086
4057,374367
4058,20140
4058,28165
4058,101297
4058,154278
4058,187976
4058,191002
4058,200439
4058,252327
4058,262154
4058,262158
4058,262207
4058,266304
4058,266326
4058,275252
4058,285211
4058,288860
4058,353757
4058,358199
4058,367099
4058,375058
4058,381838
4059,67008
4059,171478
4059,222184
4059,293063
4059,296127
4059,341475
4060,17444
4061,166401
4062,136309
4062,282275
4063,300672
4064,227696
4065,250645
4066,40868
4066,166676
4066,202441
4066,202442
4066,202443
4066,202445
4066,202446
4066,202447
4066,202448
4066,202449
4066,202450
4066,202451
4066,202452
4066,218214
4066,250417
4067,34315
4068,65614
4068,72692
4069,23119
4069,59567
4069,108453
4069,180793
4069,210949
4069,225974
4069,262637
4069,293857
4069,357265
4070,238808
4070,305546
4070,357213
4071,253479
4072,102220
4073,7978
4074,35641
4075,38095
4075,246004
4075,379706
4075,382506
4075,385397
4075,386711
4075,387645
4075,389895
4075,391766
4075,399600
4075,406128
4075,406296
4075,406370
4075,406385
4076,25529
4076,253261
4077,9031
4077,133706
4077,189355
4077,231659
4077,379348
4077,403832
4077,406281
4077,407819
4077,411387
4078,250440
4079,47578
4080,336865
4081,69356
4081,157475
4082,337631
4082,362724
4084,34088
4085,392123
4085,404180
4086,105039
4086,187812
4086,364048
4087,312944
4089,75529
4090,24246
4090,24254
4090,24546
4090,49532
4090,49620
4090,49628
4090,49631
4090,49645
4090,49650
4090,49651
4090,49653
4090,49857
4090,54435
4090,56624
4090,59087
4090,63427
4090,64173
4090,66814
4090,66820
4090,79638
4090,82705
4090,90438
4090,95480
4090,100869
4090,109887
4090,114744
4090,114929
4090,124226
4090,126113
4090,141442
4090,142340
4090,145920
4090,145941
4090,148983
4090,151289
4090,152712
4090,154082
4090,157763
4090,165473
4090,165476
4090,165485
4090,168602
4090,186692
4090,190398
4090,191272
4090,191800
4090,196247
4090,196507
4090,203542
4090,203755
4090,220853
4090,222297
4090,224203
4090,230814
4090,232125
4090,232151
4090,245547
4090,251858
4090,255728
4090,256644
4090,259364
4090,259392
4090,263286
4090,263442
4090,266189
4090,269300
4090,277007
4090,277008
4090,280301
4090,298042
4090,298289
4090,299784
4090,304598
4090,304803
4090,307432
4090,310017
4090,317773
4090,320255
4090,321091
4090,324897
4090,331115
4090,337214
4090,337760
4090,340621
4090,342817
4090,350784
4090,358143
4090,362626
4090,363139
4090,363971
4090,366931
4091,10883
4091,34191
4091,44495
4091,113281
4091,157315
4091,273925
4091,379931
4091,407149
4092,186843
4093,393814
4093,396052
4093,401275
4093,403271
4094,379360
4094,403163
4094,403907
4095,391416
4096,120287
4097,87457
4098,38573
4099,157194
4100,381295
4101,23650
4102,408297
4103,114622
4104,145365
4104,168920
4104,354547
4104,381950
4105,161709
4106,119905
4106,370647
4107,17155
4107,92289
4107,113075
4107,188551
4108,246005
4109,93289
4110,382606
4110,387329
4110,405674
4111,362745
4112,49808
4112,109786
4112,130046
4112,131965
4112,143060
4112,145956
4112,230718
4112,281771
4112,296905
4113,32612
4113,134073
4114,49526
4114,106829
4114,106830
4114,106833
4114,106837
4114,106838
4114,106844
4114,106870
4114,106873
4114,106875
4114,106879
4114,106888
4114,106893
4114,106906
4114,106912
4114,106914
4114,106915
4114,106917
4114,106920
4114,106921
4114,106922
4114,106932
4114,106933
4114,106937
4114,106938
4114,176417
4114,191844
4114,321067
4115,1028
4115,40134
4115,142520
4115,164502
4115,301073
4115,314248
4115,338803
4115,404128
4116,291834
4117,16073
4117,17800
4117,22720
4117,90262
4117,92514
4117,111911
4117,114842
4117,117560
4117,145065
4117,150847
4117,159478
4117,164653
4117,169409
4117,187303
4117,207232
4117,214510
4117,215883
4117,218354
4117,218733
4117,219381
4117,232261
4117,232338
4117,238158
4117,241763
4117,248118
4117,289657
4117,302689
4117,312153
4117,332780
4117,342954
4117,349924
4117,350199
4117,350913
4117,360551
4117,380943
4117,381320
4117,383872
4117,385643
4117,386066
4117,388216
4117,388863
4117,390047
4117,390326
4117,392248
4117,393001
4117,393353
4117,393781
4117,401273
4117,402340
4117,402549
4117,402848
4117,403274
4117,404128
4117,406280
4117,411967
4118,118329
4118,323459
4119,390741
4120,392449
4121,88982
4122,277204
4123,20562
4124,43618
4125,406037
4126,182354
4127,105884
4127,184470
4128,211811
4129,109586
4130,7966
4130,176014
4130,182083
4130,227816
4130,376177
4131,301521
4132,2455
4133,286654
4134,9405
4134,25454
4134,126990
4134,140598
4134,140610
4134,145677
4134,152148
4134,294635
4134,294638
4135,129976
4136,179696
4137,185771
4138,366
4138,18904
4138,102129
4138,105595
4138,180563
4138,227744
4138,247267
4138,251911
4138,375284
4138,379445
4139,246624
4139,330325
4140,99882
4141,166674
4142,408938
4143,272850
4144,4974
4144,11472
4144,14137
4144,26076
